Range? (y/n),Brand,ALM description,Category,Supplier,ALM item code,Barcode (GTIN),Carton size,Unit cost ex GST,Retail @25% GP ex GST,On promo,Notes
,ST,STONELEIGH MARLB P/NR RSE750ML,WINE STILL ROSE,VINARCHY AUSTRALIA,830308,9421040012463,6,9.95,14.99,Y,
,JACOBS,JACOBS CK C/HARVEST ROSE 750ML,WINE STILL ROSE,VINARCHY AUSTRALIA,544368,9311043405976,6,8.90,13.99,Y,
,LA,OXFORD LANDING ROSE      750ML,WINE STILL ROSE,SAMUEL SMITH & SON,396053,9311789009650,6,7.57,11.99,Y,
,YELLOW,YELLOWTAIL ROSE          750ML,WINE STILL ROSE,CASELLA WINES PTY LTD,591386,9322214010486,12,7.35,10.99,Y,
,HARDYS,HARDYS VR ROSE              1L,WINE STILL ROSE,VINARCHY AUSTRALIA,224065,9311043842160,6,6.91,10.99,Y,
,ST,COLDSTREAM HILL DF CHARD 750ML,WINE STILL WHITE,TREASURY WINE ESTATES,828602,9315926000234,6,41.97,61.99,,
,SHAW,SHAW & SMITH M3 CHARD    750ML,WINE STILL WHITE,JOVAL WINE GROUP PTY LTD,505238,9316770010127,6,41.57,60.99,Y,
,ST,TAYLORS ST ANDREWSRIES26 750ML,WINE STILL WHITE,TAYLORS WINES PTY LTD,526726,9311659003306,6,32.22,47.99,,
,ST,TAYLORS ST ANDREWS CHD24 750ML,WINE STILL WHITE,TAYLORS WINES PTY LTD,528029,9311659003283,6,32.22,47.99,,
,VASSE,VASSE FELIX CHARDONNAY   750ML,WINE STILL WHITE,SAMUEL SMITH & SON,801773,9315032008087,6,31.53,46.99,,
,ST,COLDSTREAM HILL CHARD    750ML,WINE STILL WHITE,TREASURY WINE ESTATES,537340,9315926960019,6,30.79,45.99,,
,DE,DE BORTOLI NOBLE ONE     375ML,WINE STILL WHITE,DE BORTOLI WINES PTY LIMI,540385,9300752071732,6,29.78,43.99,,
,DE,DE BORTOLI PHI CHARDONNAY750ML,WINE STILL WHITE,DE BORTOLI WINES PTY LIMI,212908,9300752160269,6,28.50,41.99,,
,DE,DEVILS CORNER RES CHARD  750ML,WINE STILL WHITE,BROWN BROTHERS MILAWA VINEYARD PTY. LIMITED,673484,9325814006606,6,26.76,39.99,,
,ST,ST HUGO CHARDONNAY      750ML,WINE STILL WHITE,VINARCHY AUSTRALIA,846859,9311043402609,6,26.58,38.99,,
,DE,DE BORTOLI RE RENAIS VRM 750ML,WINE STILL WHITE,DE BORTOLI WINES PTY LIMI,212898,9300752121000,6,26.25,38.99,,
,JIM,JIM BARRY ASSYRTIKO      750ML,WINE STILL WHITE,SAMUEL SMITH & SON,932257,9314487000950,6,26.14,38.99,,
,ST,COLDSTREAM HILL SAV BLNC 750ML,WINE STILL WHITE,TREASURY WINE ESTATES,568765,9315926970124,6,25.55,37.99,,
,TE,CHATEAU TANUNDA SV CHARD 750ML,WINE STILL WHITE,AUST FOOD & BEVERAGE PTY,446379,9313181006183,6,24.16,35.99,Y,
,LA,ORLANDO HILARY AH CHARD 750ML,WINE STILL WHITE,VINARCHY AUSTRALIA,251305,9311043403323,6,23.90,35.99,,
,WOOD,BROKENWOOD CHARDONNAY    750ML,WINE STILL WHITE,SAMUEL SMITH & SON,534287,9318560030032,12,23.08,33.99,,
,SHAW,PHILIP SHAW NO19 SAU BLN 750ML,WINE STILL WHITE,OATLEY FINE WINE MERCHANT,532845,9336520000024,6,22.56,33.99,,
,ST,EDDYSTONE POINT PNT GRIS 750ML,WINE STILL WHITE,VINARCHY AUSTRALIA,518451,9311043708190,6,21.96,32.99,,
,LA,NAUTILUS SAUVIGNON BLANC 750ML,WINE STILL WHITE,SAMUEL SMITH & SON,530487,9416827004021,12,20.37,29.99,,
,LA,NINTH ISLAND CHARDONNAY  750ML,WINE STILL WHITE,PURE WINE COMPANY PTY LTD,546014,9315314990017,6,19.56,28.99,,
,LA,NINTH ISLAND SAUV BLANC  750ML,WINE STILL WHITE,PURE WINE COMPANY PTY LTD,555178,9315314990376,6,19.56,28.99,,
,LA,NINTH ISLAND PINOT GRIG  750ML,WINE STILL WHITE,PURE WINE COMPANY PTY LTD,535152,9315314990383,6,19.56,28.99,,
,HILL,HENSCHKE PEGGY HILL RIES 750ML,WINE STILL WHITE,JOVAL WINE GROUP PTY LTD,589371,9320909005304,6,19.25,28.99,,
,DE,DE BORTOLI EV PINOT GRIS 750ML,WINE STILL WHITE,DE BORTOLI WINES PTY LIMI,572007,9300752087917,6,19.11,28.99,,
,DE,DE BORTOLI EV CHARD      750ML,WINE STILL WHITE,DE BORTOLI WINES PTY LIMI,535699,9300752081700,6,19.11,28.99,,
,TE,PHILIP SHAW ARCHITEC CHD 750ML,WINE STILL WHITE,OATLEY FINE WINE MERCHANT,515791,9336520000116,6,18.96,27.99,Y,
,WOOD,BROKENWOOD PINOT GRIS    750ML,WINE STILL WHITE,SAMUEL SMITH & SON,943046,9318560120030,12,18.45,27.99,Y,
,WOOD,BROKENWOOD SEMILLON      750ML,WINE STILL WHITE,SAMUEL SMITH & SON,539928,9318560010034,12,18.45,27.99,Y,
,LA,BIRD IN HAND SAUV BLANC  750ML,WINE STILL WHITE,BOTTLE IN HAND,559342,9325512000135,6,18.21,26.99,Y,
,DE,DEVILS CORNER RIESLING   750ML,WINE STILL WHITE,BROWN FAMILY WINE GROUP,541108,9325814006163,6,18.20,26.99,Y,
,DE,DEVILS CORNER CHARD      750ML,WINE STILL WHITE,BROWN FAMILY WINE GROUP,773467,9325814006026,6,18.20,26.99,Y,
,DE,DEVILS CORNER P/GRIG     750ML,WINE STILL WHITE,BROWN FAMILY WINE GROUP,752128,9325814006408,6,18.20,26.99,Y,
,LA,PONTING F/S SAUV BLANC   750ML,WINE STILL WHITE,CALABRIA FAMILY WINES P/L,648565,9356226000128,6,18.18,26.99,,
,DE,DE BORTOLI RC TUM CHARD  750ML,WINE STILL WHITE,DE BORTOLI WINES PTY LIMI,694498,9300752202112,6,17.62,25.99,,
,LA,MEDITRINA CLARE VAL FIANO750ML,WINE STILL WHITE,MEDITRINA BEVERAGES PTY LTD,179859,9313748034260,6,17.44,25.99,,
,LA,MEDITRINA CLARE VAL RIES 750ML,WINE STILL WHITE,MEDITRINA BEVERAGES PL,179804,9313748034246,6,17.44,25.99,,
,VASSE,VASSE FELIX FILIUS S/BLC 750ML,WINE STILL WHITE,SAMUEL SMITH & SON,376257,9315032004041,6,17.27,25.99,Y,
,VASSE,VASSE FELIX FILIUS CHARD 750ML,WINE STILL WHITE,SAMUEL SMITH & SON,538956,9315032001385,6,17.27,25.99,Y,
,TE,TAYLOR MADE BUTTERY CHARD750ML,WINE STILL WHITE,TAYLORS WINES PTY LTD,339064,9311659003221,6,17.18,25.99,,
,ST,ANGOVE FCREST MCV CHARD  750ML,WINE STILL WHITE,VINTAGE HOUSE WINE & SPIR,573464,9300694379941,6,17.00,24.99,,
,ST,ANGOVE FCREST FIANO      750ML,WINE STILL WHITE,VINTAGE HOUSE WINE & SPIR,370748,9300694354573,6,17.00,24.99,,
,ST,ANGOVE FCREST PINOT GRIS 750ML,WINE STILL WHITE,VINTAGE HOUSE WINE & SPIR,994393,9300694001569,6,17.00,24.99,,
,TWO,BIRD IN HAND TWO INB CHD 750ML,WINE STILL WHITE,BOTTLE IN HAND,550393,9325512000258,6,16.87,24.99,Y,
,LA,LAMBROOK SAUV BLANC      750ML,WINE STILL WHITE,VINTAGE HOUSE WINE & SPIR,640863,9346847000027,12,16.79,24.99,,
,LA,LAMBROOK PINOT GRIS      750ML,WINE STILL WHITE,VINTAGE HOUSE WINE & SPIR,630737,9346847000232,12,16.79,24.99,,
,LA,LAMBROOK SEED CHARDONNAY 750ML,WINE STILL WHITE,VINTAGE HOUSE WINE & SPIR,613044,9346847000294,12,16.79,24.99,,
,LA,LA MASCHERA PINOT GRIGIO 750ML,WINE STILL WHITE,SAMUEL SMITH & SON,126482,9311789003948,6,16.53,24.99,,
,LA,BROOKLAND VLY DISC CHARD 750ML,WINE STILL WHITE,ACCOLADE WINES AUSTRALIA LIMITED,351249,9311420002361,6,16.43,24.99,,
,DE,SIDEWOOD AH PINOT GRIS   750ML,WINE STILL WHITE,SAMUEL SMITH & SON,536496,9342333000144,6,16.29,23.99,Y,
,PEWSEY,PEWSEY VALE RIESLING     750ML,WINE STILL WHITE,SAMUEL SMITH & SON,530225,9311789000190,6,16.11,23.99,Y,
,DE,YALUMBA SC EDEN CHARD    750ML,WINE STILL WHITE,SAMUEL SMITH & SON,581014,9311789006413,6,15.67,22.99,Y,
,ST,WEST CAPE HOWE O/SCH CHD 750ML,WINE STILL WHITE,NEGOCIANTS AUSTRALIA,54449,9329833008306,12,15.39,22.99,,
,TE,TEMPUS 3 CHARDONNAY      750ML,WINE STILL WHITE,AUSTRALIAN VINTAGE-DOMEST,323136,9315743504878,6,15.28,22.99,,
,LA,BABYDOLL MARL SAUV BLANC 750ML,WINE STILL WHITE,YOUNG & RASHLEIGH WINE ME,571577,9421025021473,12,15.08,22.99,,
,TE,TYRRELLS HUNTER VY SEMIL 750ML,WINE STILL WHITE,JOVAL WINE GROUP PTY LTD,262678,0093452001381,6,14.99,21.99,Y,
,TE,TYRRELLS HUNTER VY CHARD 750ML,WINE STILL WHITE,JOVAL WINE GROUP PTY LTD,262660,0093452001367,6,14.99,21.99,Y,
,LA,TGALLANT C/SCHANCK P/GRIG750ML,WINE STILL WHITE,TREASURY WINE ESTATES,531983,9326983000303,6,14.96,21.99,,
,DE,DE BORTOLI ONELINE FIANO 750ML,WINE STILL WHITE,DE BORTOLI WINES PTY LIMI,772982,9300752051970,6,14.95,21.99,,
,DE,DE BORTOLI ONELINE P/GRIG750ML,WINE STILL WHITE,DE BORTOLI WINES PTY LIMI,772851,9300752051994,6,14.95,21.99,,
,PENFOLDS,PENFOLDS K/HILL AUT RIES 750ML,WINE STILL WHITE,PENFOLDS WINES INTERNATIO,657556,9310297000623,6,14.70,21.99,,
,ST,STONELEIGH ORG SAUV BLNC 750ML,WINE STILL WHITE,VINARCHY AUSTRALIA,906934,9421040012364,6,14.68,21.99,,
,MATA,ATMATA ORGANIC CHARD     750ML,WINE STILL WHITE,CASELLA WINES PTY LTD,442671,9322214016501,6,14.66,21.99,,
,LA,NEPENTHE ALT SAUV BLANC  750ML,WINE STILL WHITE,AUSTRALIAN VINTAGE-DOMEST,576603,0813036001015,6,14.19,20.99,Y,
,LA,VIDAL SAUVIGNON BLANC    750ML,WINE STILL WHITE,CALABRIA FAMILY WINES P/L,542442,9414416382307,6,14.13,20.99,,
,DE,DE BORTOLI TI AMO FIANO 750ML,WINE STILL WHITE,DE BORTOLI WINES PTY LIMI,974178,9300752203515,6,14.13,20.99,,
,WOOD,BROKENWOOD CR/PITCH WHT  750ML,WINE STILL WHITE,SAMUEL SMITH & SON,533443,9318560020026,6,14.12,20.99,,
,LA,TWIN ISLANDS SAU BLANC   750ML,WINE STILL WHITE,SAMUEL SMITH & SON,528969,9416827001020,12,14.09,20.99,Y,
,LA,BELLA RIVA PINOT GRIGIO  750ML,WINE STILL WHITE,DE BORTOLI WINES PTY LIMI,94973,9300752240244,6,14.02,20.99,,
,LA,FLIGHT OF FANCY S/BLANC  750ML,WINE STILL WHITE,TAYLORS WINES PTY LTD,411913,9311659002736,6,13.99,20.99,,
,ST,RED HILL EST P/GRIGIO    750ML,WINE STILL WHITE,RED HILL WINE PTY LTD,785341,9325823000879,6,13.99,20.99,Y,
,LA,BELENA NZ S/BLANC        750ML,WINE STILL WHITE,CALABRIA FAMILY WINES P/L,822774,9319020013336,6,13.97,20.99,Y,
,LA,TAMBURLAINE PF CHARD     750ML,WINE STILL WHITE,TAMBURLAINE ORGANIC WINES,140740,9332496006688,12,13.97,20.99,,
,LA,TAMBURLAINE PF P/GRIS    750ML,WINE STILL WHITE,TAMBURLAINE ORGANIC WINES,394881,9332496000341,12,13.97,20.99,,
,LA,TAMBURLAINE PF S/BLANC   750ML,WINE STILL WHITE,TAMBURLAINE ORGANIC WINES,644809,9332496006978,12,13.97,20.99,,
,DE,DE BORTOLI LOVE MOSCATO  750ML,WINE STILL WHITE,DE BORTOLI WINES PTY LIMI,395235,9300752053073,6,13.88,20.99,,
,DE,DE BORTOLI BLUE GRIS 750ML,WINE STILL WHITE,DE BORTOLI WINES PTY LIMI,317868,9300752050980,6,13.88,20.99,,
,LA,RED HUT SAUV BLANC       750ML,WINE STILL WHITE,FOURTH WAVE WINE PARTNERS,276740,9344154023494,6,13.75,20.99,Y,
,LA,LA BOHEME PINOT GRIS     750ML,WINE STILL WHITE,DE BORTOLI WINES PTY LIMI,529708,9300752083155,6,13.72,20.99,Y,
,LA,LA BOHEME RIESLING       750ML,WINE STILL WHITE,DE BORTOLI WINES PTY LIMI,587594,9300752085128,6,13.72,20.99,Y,
,LA,PIKORUA SAUVIGNON BLANC  750ML,WINE STILL WHITE,OATLEY FINE WINE MERCHANT,550136,9338053001905,6,13.67,20.99,,
,LA,BARKING FROG SAUV BLANC  750ML,WINE STILL WHITE,EDGEMILL BEVERAGES,225671,9323594400461,6,13.66,20.99,Y,
,ST,TAYLORS EST PINOT GRIS   750ML,WINE STILL WHITE,TAYLORS WINES PTY LTD,654710,9311659000954,6,13.55,19.99,Y,
,ST,TAYLORS EST RIESLING     750ML,WINE STILL WHITE,TAYLORS WINES PTY LTD,529648,9311659000527,6,13.55,19.99,Y,
,ST,TAYLORS EST CHARDONNAY   750ML,WINE STILL WHITE,TAYLORS WINES PTY LTD,539253,9311659000565,6,13.55,19.99,Y,
,LA,DUSKY SOUNDS S/BLANC OP  750ML,WINE STILL WHITE,VINARCHY AUSTRALIA,590013,9421018070709,6,13.53,19.99,,
,LA,LES PEYRAUTINS SAUV BLANC750ML,WINE STILL WHITE,VINTAGE HOUSE WINE & SPIR,666092,3700619329901,12,13.41,19.99,Y,
,19,19 CRIMES MAX CHARD      750ML,WINE STILL WHITE,TREASURY WINE ESTATES,521632,9311220013604,6,13.33,19.99,,
,LA,LITTLE BERRY SAUV BLANC  750ML,WINE STILL WHITE,TREASURY WINE ESTATES,454194,9325040002328,6,13.33,19.99,,
,LA,CASSEGRAIN SC SEM S/BLANC750ML,WINE STILL WHITE,VINTAGE HOUSE WINE & SPIR,775985,9314541001114,12,13.27,19.99,,
,SQUEALING,SQUEALING PIG CHARDONNAY 750ML,WINE STILL WHITE,TREASURY WINE ESTATES,219170,9415305001439,6,13.24,19.99,Y,
,SQUEALING,SQUEALING PIG P/GRIS NZ  750ML,WINE STILL WHITE,TREASURY WINE ESTATES,861799,9415305004669,6,13.24,19.99,Y,
,LA,PITCHFORK SEM SAUV BLANC 750ML,WINE STILL WHITE,NEGOCIANTS AUSTRALIA,564575,9318462000133,6,13.17,19.99,,
,LA,MT RILEY SAUV BLANC      750ML,WINE STILL WHITE,VINTAGE HOUSE WINE & SPIR,968601,9419663020002,6,13.14,19.99,,
,LA,HAHA MARLBRGH SAUV BLANC 750ML,WINE STILL WHITE,NEGOCIANTS AUSTRALIA,572303,9421901183004,6,13.01,19.99,Y,
,LA,FLOWERPOT ORG SAUV BLANC 750ML,WINE STILL WHITE,TREASURY WINE ESTATES,36019,9310297023714,6,12.90,18.99,,
,LA,REDBANK VIC SAUV BLANC   750ML,WINE STILL WHITE,NEGOCIANTS AUSTRALIA,587337,9311789646961,6,12.77,18.99,,
,DE,DE BORTOLI ORG CHARDONNAY750ML,WINE STILL WHITE,DE BORTOLI WINES PTY LIMI,601343,9300752051154,6,12.74,18.99,,
,LA,TULLOCH SEM SAUV BLANC   750ML,WINE STILL WHITE,VINTAGE HOUSE WINE & SPIR,985412,9316553550192,6,12.68,18.99,,
,DE,DE BORTOLI DEEN BOT SEM  375ML,WINE STILL WHITE,DE BORTOLI WINES PTY LIMI,531629,9300752010342,6,12.66,18.99,,
,LA,TAMBURLAINE ORG CHARD    750ML,WINE STILL WHITE,TAMBURLAINE ORGANIC WINES,569902,9332496003212,12,12.63,18.99,,
,LA,TAMBURLAINE ORG P/GRIS   750ML,WINE STILL WHITE,TAMBURLAINE ORGANIC WINES,369051,9332496006817,12,12.63,18.99,,
,LA,TAMBURLAINE ORG RIESLING 750ML,WINE STILL WHITE,TAMBURLAINE ORGANIC WINES,992875,9332496007203,12,12.63,18.99,,
,LA,TAMBURLAINE ORG S/BLANC  750ML,WINE STILL WHITE,TAMBURLAINE ORGANIC WINES,569889,9332496003229,12,12.63,18.99,,
,WILD,WILD OATS CHARDONNAY     750ML,WINE STILL WHITE,OATLEY FINE WINE MERCHANT,796588,9338053000014,6,12.61,18.99,Y,
,WILD,WILD OATS PINOT GRIGIO   750ML,WINE STILL WHITE,OATLEY FINE WINE MERCHANT,796596,9338053000113,6,12.61,18.99,Y,
,WILD,WILD OATS SAV BLNC SEM   750ML,WINE STILL WHITE,OATLEY FINE WINE MERCHANT,796619,9338053000052,6,12.61,18.99,Y,
,LA,NO EVIL ORGANIC SAVBLANC 750ML,WINE STILL WHITE,FOURTH WAVE WINE PARTNERS,969178,9344154011088,6,12.51,18.99,,
,VASSE,VASSE FELIX CLS DRY WHT  750ML,WINE STILL WHITE,SAMUEL SMITH & SON,538948,9315032001262,12,12.46,18.99,Y,
,DE,DE BORTOLI RR CHARD      750ML,WINE STILL WHITE,DE BORTOLI WINES PTY LIMI,928287,9300752130347,12,12.32,18.99,,
,LA,TGALLANT JULIET P/GRIG  750ML,WINE STILL WHITE,TREASURY WINE ESTATES,751821,9326983000914,6,11.99,17.99,,
,LA,PALADINO P/GRIGIO VENETO 750ML,WINE STILL WHITE,VINTAGE HOUSE WINE & SPIR,439296,8005286025909,12,11.90,17.99,,
,LA,NATURALIS ORGANIC S/BLANC750ML,WINE STILL WHITE,VINTAGE HOUSE WINE & SPIR,966104,9300694001743,6,11.78,17.99,,
,MUD,MUD HOUSE PINOT GRIS     750ML,WINE STILL WHITE,VINARCHY AUSTRALIA,510026,9421018071171,6,11.74,17.99,Y,
,LA,THE GRAYLING SAUV BLANC  750ML,WINE STILL WHITE,VINARCHY AUSTRALIA,602784,9421040013644,6,11.70,17.99,,
,ST,BROWN BRO MOSCATO ST&CR  750ML,WINE STILL WHITE,BROWN FAMILY WINE GROUP,165067,9311124000212,6,11.69,17.99,Y,
,LA,MOJO SAUVIGNON BLANC     750ML,WINE STILL WHITE,JOVAL WINE GROUP PTY LTD,943127,9316128000602,6,11.40,16.99,Y,
,PENFOLDS,PENFOLDS K/HILL CHARD    750ML,WINE STILL WHITE,PENFOLDS WINES INTERNATIO,531996,9310297028917,6,11.28,16.99,Y,
,ST,MATUA VLY 1ST FRST S/BLC 750ML,WINE STILL WHITE,TREASURY WINE ESTATES,517874,9415305132096,6,11.26,16.99,Y,
,LA,BROOKLAND VERSE 1 CHARD  750ML,WINE STILL WHITE,VINARCHY AUSTRALIA,772217,9321070035305,6,11.12,16.99,,
,LA,BROOKLAND VERSE 1 SSB    750ML,WINE STILL WHITE,VINARCHY AUSTRALIA,784248,9321070031543,6,11.12,16.99,,
,LA,TA KU SAUVIGNON BLANC    750ML,WINE STILL WHITE,VINARCHY AUSTRALIA,513537,9311043012747,6,11.10,16.99,Y,
,LA,LOS DIAS JALAPENO S/BLANC750ML,WINE STILL WHITE,FOURTH WAVE WINE PARTNERS,540754,9344154025016,6,11.01,16.99,,
,LA,LOS DIAS JALAPENO P/GRIG 750ML,WINE STILL WHITE,FOURTH WAVE WINE PARTNERS,549910,9344154025030,6,11.01,16.99,,
,LA,LA LA LAND PINOT GRIS    750ML,WINE STILL WHITE,OATLEY FINE WINE MERCHANT,891100,9319020011066,6,10.94,16.99,Y,
,LA,HERO OF ZERO PF SAV BLANC750ML,WINE STILL WHITE,FOURTH WAVE WINE PARTNERS,884425,9344154014911,6,10.88,15.99,Y,
,ST,ANGOVE ESTD 1886 CHARD   750ML,WINE STILL WHITE,VINTAGE HOUSE WINE & SPIR,318903,9300694003112,6,10.87,15.99,,
,LA,3 TALES MARLB SAUV BLANC 750ML,WINE STILL WHITE,DE BORTOLI WINES PTY LIMI,653780,9421901182052,6,10.86,15.99,Y,
,TE,MCWILLIAMS TERRA CHARD   750ML,WINE STILL WHITE,CALABRIA FAMILY WINES P/L,432244,9311769007362,6,10.76,15.99,,
,LA,BARKING MAD SAUV BLANC   750ML,WINE STILL WHITE,REILLY'S WINES,503082,9324633000802,6,10.64,15.99,Y,
,LA,D RESERVE LABEL CHARD 750ML,WINE STILL WHITE,DEE VINE ESTATE,511352,9346647002849,6,10.61,15.99,Y,
,LA,SARI SAUV BLANC          750ML,WINE STILL WHITE,FOURTH WAVE WINE PARTNERS,540393,9344154025177,6,10.54,15.99,,
,ST,ST AMAND WVALE RIESLING  750ML,WINE STILL WHITE,INDEPENDENT LIQUOR RETAIL,900543,9343959004486,12,10.49,15.99,Y,
,LA,MIRACLE OTW SAUV BLANC   750ML,WINE STILL WHITE,LEOGATE ESTATE WINES PTY.,389797,9351518000800,6,10.35,15.99,Y,
,LA,BONE DRY SAUVIGNON BLANC 750ML,WINE STILL WHITE,DEM BONES WINES PTY,476167,9352694003517,6,9.99,14.99,Y,
,ST,STONELEIGH MARLB CHARD   750ML,WINE STILL WHITE,VINARCHY AUSTRALIA,595005,9421040014047,6,9.95,14.99,Y,
,ST,STONELEIGH MARLB P/GRIS  750ML,WINE STILL WHITE,VINARCHY AUSTRALIA,561006,9311043404207,6,9.95,14.99,Y,
,LA,TREAD SOFTLY SAUV BLANC  750ML,WINE STILL WHITE,FOURTH WAVE WINE PARTNERS,723035,9344154013754,6,9.83,14.99,Y,
,LA,ENZED SAUVIGNON BLANC    750ML,WINE STILL WHITE,INDEPENDENT LIQUOR RETAIL,305057,9421905635585,12,9.55,14.99,Y,
,LA,RARE PENNY SAUVIGNONBLANC750ML,WINE STILL WHITE,EDGEMILL BEVERAGES,390934,9323594002764,6,9.40,13.99,Y,
,LA,HAARKA SAUVIGNON BLANC   750ML,WINE STILL WHITE,INDEPENDENT LIQUOR RETAIL,469131,9421902247743,12,9.40,13.99,Y,
,DE,DE BORTOLI W/PEAK P/GRIG 750ML,WINE STILL WHITE,DE BORTOLI WINES PTY LIMI,856320,9300752210643,6,9.39,13.99,Y,
,DE,DE BORTOLI W/PEAK CHARD  750ML,WINE STILL WHITE,DE BORTOLI WINES PTY LIMI,532691,9300752210209,6,9.39,13.99,Y,
,LA,TGALLANT ENCORE PINO GRIG750ML,WINE STILL WHITE,TREASURY WINE ESTATES,180601,9326983001430,6,9.08,13.99,,
,LA,SHEEP SHAPE SAUV BLANC   750ML,WINE STILL WHITE,DE BORTOLI WINES PTY LIMI,439369,9300752200835,12,8.77,12.99,,
,LA,BARKING TREE SAUV BLANC N750ML,WINE STILL WHITE,INDEPENDENT LIQUOR RETAIL,456900,9326399002717,12,8.72,12.99,Y,
,19,19 CRIMES HALLOWEEN CHARD750ML,WINE STILL WHITE,TREASURY WINE ESTATES,278331,9311220013819,6,8.55,12.99,Y,
,19,19 CRIMES HARD CHARD     750ML,WINE STILL WHITE,TREASURY WINE ESTATES,149998,9311220005869,6,8.55,12.99,Y,
,19,19 CRIMES MOSCATO NV     750ML,WINE STILL WHITE,TREASURY WINE ESTATES,302884,9311220011709,6,8.55,12.99,Y,
,19,19 CRIMES PINOT GRIGIO   750ML,WINE STILL WHITE,TREASURY WINE ESTATES,279337,9311220013079,6,8.55,12.99,Y,
,19,19 CRIMES SAUV BLOCK     750ML,WINE STILL WHITE,TREASURY WINE ESTATES,715676,9311220006125,6,8.55,12.99,Y,
,DE,DE BORTOLI DEEN CHARD    750ML,WINE STILL WHITE,DE BORTOLI WINES PTY LIMI,517332,9300752010267,6,8.35,12.99,Y,
,BANROCK,BANROCK STN CHARDONNAY      1L,WINE STILL WHITE,VINARCHY AUSTRALIA,761185,9311043766466,6,8.02,11.99,Y,
,LA,HOUGHTON SAUV BLANC SEM  750ML,WINE STILL WHITE,VINARCHY AUSTRALIA,551849,9311420031965,6,7.92,11.99,Y,
,LA,NERICON SAUV BLANC       750ML,WINE STILL WHITE,DEE VINE ESTATE,310468,9346647000463,6,7.89,11.99,Y,
,LA,OXFORD LANDING SAUV BLNC 750ML,WINE STILL WHITE,SAMUEL SMITH & SON,532992,9311789392219,6,7.57,11.99,Y,
,LA,OXFORD LANDING CHARD     750ML,WINE STILL WHITE,SAMUEL SMITH & SON,531027,9311789279329,6,7.57,11.99,Y,
,LA,OXFORD LANDING P/GRIGIO  750ML,WINE STILL WHITE,SAMUEL SMITH & SON,508760,9311789002026,6,7.57,11.99,Y,
,LA,RICHLAND SAUV BLANC      750ML,WINE STILL WHITE,CALABRIA FAMILY WINES P/L,770613,9319020000398,12,7.52,11.99,Y,
,BURGE,G/BURGE GB19 SAV BLC     750ML,WINE STILL WHITE,VINARCHY AUSTRALIA,317415,9315705871307,6,7.48,10.99,Y,
,PENFOLDS,PENFOLDS K/HILL CHARD    375ML,WINE STILL WHITE,PENFOLDS WINES INTERNATIO,772924,9310297640072,12,7.44,10.99,,
,YELLOW,YELLOWTAIL LT&BRT CHARD  750ML,WINE STILL WHITE,CASELLA WINES PTY LTD,400705,9322214014934,12,7.35,10.99,Y,
,YELLOW,YELLOWTAIL SEM SAUV BLNC 750ML,WINE STILL WHITE,CASELLA WINES PTY LTD,793823,9322214009626,12,7.35,10.99,Y,
,YELLOW,YELLOWTAIL LGT & BT SAUVB750ML,WINE STILL WHITE,CASELLA WINES PTY LTD,400674,9322214015023,12,7.35,10.99,Y,
,YELLOW,YELLOWTAIL CHARDONNAY    750ML,WINE STILL WHITE,CASELLA WINES PTY LTD,580199,9322214007387,12,7.35,10.99,Y,
,YELLOW,YELLOWTAIL PNT GRIGIO    750ML,WINE STILL WHITE,CASELLA WINES PTY LTD,899213,9322214009961,12,7.35,10.99,Y,
,LA,LORIMER SEM SAUV BLANC   750ML,WINE STILL WHITE,DE BORTOLI WINES PTY LIMI,790045,9300752090160,12,7.22,10.99,,
,HARDYS,HARDYS VR PINOT GRIGIO      1L,WINE STILL WHITE,VINARCHY AUSTRALIA,16836,9311043850578,6,6.91,10.99,Y,
,HARDYS,HARDYS VR CHARDONNAY        1L,WINE STILL WHITE,VINARCHY AUSTRALIA,534871,9311043088810,6,6.91,10.99,Y,
,LA,LITTLE SAMMY SAUV BLANC  750ML,WINE STILL WHITE,MEDITRINA BEVERAGES PL,867452,9313748034024,12,6.83,10.99,,
,LA,ASK THE ELEPHANT S/BLANC 750ML,WINE STILL WHITE,FOURTH WAVE WINE PARTNERS,405687,9344154024095,6,6.73,9.99,Y,
,DE,DE BORTOLI W/MAKER P/GR 750ML,WINE STILL WHITE,DE BORTOLI WINES PTY LIMI,606783,9300752202204,6,6.72,9.99,Y,
,DE,DE BORTOLI W/MAKER CHD   750ML,WINE STILL WHITE,DE BORTOLI WINES PTY LIMI,933567,9300752201511,6,6.72,9.99,Y,
,DE,DE BORTOLI W/MAKER S/BLC 750ML,WINE STILL WHITE,DE BORTOLI WINES PTY LIMI,933559,9300752201535,6,6.72,9.99,Y,
,LA,BLEEDING HEART SAV BLANC 750ML,WINE STILL WHITE,FOURTH WAVE WINE PARTNERS,519261,9344154000440,12,6.44,9.99,Y,
,LA,MCW MARKVIEW SAUV BLANC  750ML,WINE STILL WHITE,CALABRIA FAMILY WINES P/L,577939,9311769175009,12,6.08,8.99,,
,LA,RICHLAND PINOT GRIGIO    750ML,WINE STILL WHITE,CALABRIA FAMILY WINES P/L,509436,9319020001326,6,6.07,8.99,Y,
,LA,LILLET BLANC APERTIF WHT 750ML,WINE SUNDRY,PERNOD RICARD AUST P/L,556608,3057230000253,6,36.45,53.99,,
