Add? (y/n),Category,Segment,Rank,Product name (readable),ALM description,ALM item code,Barcode,Supplier,Stock type,Carton,Unit cost ex GST,Retail @25% GP,Image filename,Got image? (y/n)
,SPIRITS,WHISKEY,11,Southern Comfort 30% 700mL,SOUTHERN COMFORT 30%     700ML,653078,1210000100313,,core-extract,12.0,41.23,60.99,southern-comfort-30-700ml-01.jpg,
,SPIRITS,WHISKEY,12,Toki Japanese Whisky 700mL,TOKI JAPANESE WHISKY     700ML,607690,4901777303553,,core-extract,6.0,62.13,91.99,toki-japanese-whisky-700ml-01.jpg,
,SPIRITS,WHISKEY,13,Johnnie Walker Black 12YO Vap 700mL,J/WALKER BLACK 12YO VAP  700ML,282819,,,,,,,johnnie-walker-black-12yo-vap-700ml-01.jpg,
,SPIRITS,WHISKEY,15,Jameson Irish Wsky Miniatures 50mL,JAMESON IRISH WSKY MINS   50ML,596946,5011007003586,,core-extract,12.0,4.97,7.99,jameson-irish-wsky-miniatures-50ml-01.jpg,
,SPIRITS,WHISKEY,16,Jameson Irish Whiskey 6 pack 200mL,JAMESON IRISH WHISKEY6PK 200ML,230422,5011007003234,,core-extract,6.0,18.15,26.99,jameson-irish-whiskey-6-pack-200ml-01.jpg,
,SPIRITS,WHISKEY,17,Fireball Cinnamon Whisky 1L,FIREBALL CINNAMON WHISKY    1L,663413,0088004144678,,core-extract,6.0,61.19,89.99,fireball-cinnamon-whisky-1l-01.jpg,
,SPIRITS,WHISKEY,18,Southern Comfort 30% 1L,SOUTHERN COMFORT 30%        1L,652616,1210000100269,,core-extract,6.0,59.30,86.99,southern-comfort-30-1l-01.jpg,
,SPIRITS,WHISKEY,19,Bond Seven Whisky 700mL,BOND SEVEN WHISKY        700ML,557780,9323594000494,,core-extract,6.0,44.57,65.99,bond-seven-whisky-700ml-01.jpg,
,SPIRITS,WHISKEY,21,Tullamore Dew Irish Whisky 700mL,TULLAMORE DEW IRISH WHSKY700ML,754840,5011026108033,,core-extract,6.0,48.50,71.99,tullamore-dew-irish-whisky-700ml-01.jpg,
,SPIRITS,WHISKEY,22,Sheep Dog Pbj Miniatures 50mL,SHEEP DOG PBJ MINS        50ML,473211,1210000107435,,core-extract,10.0,4.05,5.99,sheep-dog-pbj-miniatures-50ml-01.jpg,
,SPIRITS,WHISKEY,23,Skrewball Pnut Btr Whisky 750mL,SKREWBALL PNUT BTR WHSKY 750ML,615622,,,,,,,skrewball-pnut-btr-whisky-750ml-01.jpg,
,SPIRITS,WHISKEY,25,Hibiki Whisky Harmony 700mL,HIBIKI WHISKY HARMONY   700ML,674715,0080686934035,,core-extract,3.0,166.66,244.99,hibiki-whisky-harmony-700ml-01.jpg,
,RTDS,RTD'S,1,Bundy Up&Cola 4.6% Cube 375mL,BUNDY UP&COLA 4.6% CUBE  375ML,552086,9310495075249,,core-extract,24.0,91.88,134.99,bundy-up-cola-4-6-cube-375ml-01.jpg,
,RTDS,RTD'S,2,Jack Daniel's and Cola 10 pack 375mL,J/DANIEL & COLA 10PK     375ML,511349,9310733301321,,core-extract,20.0,48.82,71.99,jack-daniel-s-and-cola-10-pack-375ml-01.jpg,
,RTDS,RTD'S,3,Jim Beam&Cola 4.8% Cube 375mL,JIM BEAM&COLA 4.8% CUBE  375ML,42167,9300624029472,,core-extract,24.0,89.83,131.99,jim-beam-cola-4-8-cube-375ml-01.jpg,
,RTDS,RTD'S,4,Jack Daniel's Dbl Jk&Cla 10P 375mL,J/DANIEL DBL JK&CLA 10P  375ML,432121,9310733200518,,core-extract,20.0,57.45,84.99,jack-daniel-s-dbl-jk-cla-10p-375ml-01.jpg,
,RTDS,RTD'S,5,Jim Beam and Cola Can 10 pack 375mL,JIM BEAM & COLA 10PK CAN 375ML,425145,9316417009149,,core-extract,30.0,39.12,57.99,jim-beam-and-cola-can-10-pack-375ml-01.jpg,
,RTDS,RTD'S,6,Can Club and Dry Cube Can 375mL,CAN CLUB & DRY CUBE CAN  375ML,63105,9316417009101,,core-extract,24.0,89.83,131.99,can-club-and-dry-cube-can-375ml-01.jpg,
,RTDS,RTD'S,7,Hard Rated Lem 4.5% 10 pack 375mL,HARD RATED LEM 10PK 4.5% 375ML,569494,9329982024967,,core-extract,30.0,40.33,59.99,hard-rated-lem-4-5-10-pack-375ml-01.jpg,
,RTDS,RTD'S,8,Hard Rated Original 4.5% 10 pack 375mL,HARD RATED ORG 10PK 4.5% 375ML,245668,9329982026077,,core-extract,30.0,40.33,59.99,hard-rated-original-4-5-10-pack-375ml-01.jpg,
,RTDS,RTD'S,9,Jack Daniel's and Cola Can 375mL,J/DANIEL & COLA CAN      375ML,570932,9310733001320,,core-extract,24.0,5.21,7.99,jack-daniel-s-and-cola-can-375ml-01.jpg,
,RTDS,RTD'S,10,Hard Rated Lemon 4.5% 375mL,HARD RATED LEMON 4.5%    375ML,562785,9329982024936,,core-extract,24.0,4.50,6.99,hard-rated-lemon-4-5-375ml-01.jpg,
,RTDS,RTD'S,11,Woodstock&Cola 4.8% 10 pack 375mL,WOODSTOCK&COLA 4.8% 10PK 375ML,554567,9329982013657,,core-extract,30.0,35.59,52.99,woodstock-cola-4-8-10-pack-375ml-01.jpg,
,RTDS,RTD'S,12,Suntory -196 Lemon 10 pack 330mL,SUNTORY -196 LEMON 10PK 330ML,283386,9316417007961,,core-extract,30.0,39.04,57.99,suntory-196-lemon-10-pack-330ml-01.jpg,
,RTDS,RTD'S,13,Jim Beam and Cola4.8% New 375mL,JIM BEAM & COLA4.8% NEW375ML,610839,9316417002294,,core-extract,24.0,4.23,6.99,jim-beam-and-cola4-8-new-375ml-01.jpg,
,RTDS,RTD'S,14,Jack Daniel's and Cola Cube 330mL,J/DANIEL & COLA CUBE     330ML,524928,9310733101105,,core-extract,24.0,97.56,143.99,jack-daniel-s-and-cola-cube-330ml-01.jpg,
,RTDS,RTD'S,15,Bundy Up and Cola 4.6% 10P 375mL,BUNDY UP & COLA 4.6% 10P 375ML,551608,9311866009368,,core-extract,30.0,40.19,58.99,bundy-up-and-cola-4-6-10p-375ml-01.jpg,
,RTDS,RTD'S,16,Woodstock&Cola Rsv 12% 200mL,WOODSTOCK&COLA RSV 12%   200ML,580495,9329982017471,,core-extract,24.0,5.41,7.99,woodstock-cola-rsv-12-200ml-01.jpg,
,RTDS,RTD'S,17,Hard Rated Orange 4.5% 375mL,HARD RATED ORANGE 4.5%   375ML,245545,9329982025889,,core-extract,24.0,4.50,6.99,hard-rated-orange-4-5-375ml-01.jpg,
,RTDS,RTD'S,18,Bundy Up and Cola 4.6% Can 375mL,BUNDY UP & COLA 4.6% CAN 375ML,551551,9311866009320,,core-extract,24.0,4.47,6.99,bundy-up-and-cola-4-6-can-375ml-01.jpg,
,RTDS,RTD'S,19,Bundy Op and Cola 6% 10 pack 375mL,BUNDY OP & COLA 6% 10PK  375ML,561718,9310495077366,,core-extract,30.0,44.80,65.99,bundy-op-and-cola-6-10-pack-375ml-01.jpg,
,RTDS,RTD'S,20,Wild Turkey&Cla 101 10 pack 375mL,WILD TURKEY&CLA 101 10PK 375ML,323403,9343496000682,,core-extract,30.0,49.06,71.99,wild-turkey-cla-101-10-pack-375ml-01.jpg,
,RTDS,RTD'S,21,Jim Beam&Zero 4.8% Cube 375mL,JIM BEAM&ZERO 4.8% CUBE  375ML,863270,9316417007855,,core-extract,24.0,89.83,131.99,jim-beam-zero-4-8-cube-375ml-01.jpg,
,RTDS,RTD'S,22,Can Club and Dry 4.8% 10 pack 375mL,CAN CLUB & DRY 4.8% 10PK 375ML,417278,9316417004984,,core-extract,30.0,39.12,57.99,can-club-and-dry-4-8-10-pack-375ml-01.jpg,
,RTDS,RTD'S,23,Jack Daniel's and Cola 330mL,J/DANIEL & COLA BTL      330ML,329690,9310733001283,,core-extract,24.0,5.21,7.99,jack-daniel-s-and-cola-330ml-01.jpg,
,RTDS,RTD'S,24,Hard Rated Z/S Llm10P4.5% 375mL,HARD RATED Z/S LLM10P4.5%375ML,913606,9329982025582,,core-extract,30.0,40.33,59.99,hard-rated-z-s-llm10p4-5-375ml-01.jpg,
,RTDS,RTD'S,25,Wild Turkey Rare&Cla 10 pack 375mL,WILD TURKEY RARE&CLA10PK 375ML,409759,9343496001665,,core-extract,30.0,54.42,79.99,wild-turkey-rare-cla-10-pack-375ml-01.jpg,
,RTDS,RTDS KEGS,1,Can Club and Dry Keg 49.5L,CAN CLUB & DRY KEG       49.5L,176555,9316417008999,,core-extract,1.0,616.26,903.99,can-club-and-dry-keg-49-5l-01.jpg,
,RTDS,RTDS KEGS,2,Hard Rated Lemon Keg 49.5L,HARD RATED LEMON KEG     49.5L,571501,9329982024981,,core-extract,1.0,600.90,881.99,hard-rated-lemon-keg-49-5l-01.jpg,
,RTDS,RTDS KEGS,3,Brookvale Ginger Beer 4%KEG 50L,BROOKVALE GINGER BEER 4%KEG50L,580369,,,,,,,brookvale-ginger-beer-4-keg-50l-01.jpg,
,RTDS,RTDS KEGS,4,Matsos Alc Gingr Beer Keg 49.5L,MATSOS ALC GINGR BEER KEG49.5L,724785,07247859,,core-extract,1.0,570.39,836.99,matsos-alc-gingr-beer-keg-49-5l-01.jpg,
,RTDS,RTDS KEGS,5,Hard Rated Orange 4.5%KEG 49.5L,HARD RATED ORANGE 4.5%KEG49.5L,234421,9329982025919,,core-extract,1.0,600.90,881.99,hard-rated-orange-4-5-keg-49-5l-01.jpg,
,RTDS,RTDS KEGS,6,Rita Marga Premix Drum 13.5L,RITA MARGA PREMIX DRUM   13.5L,914000,,,,,,,rita-marga-premix-drum-13-5l-01.jpg,
,RTDS,RTDS KEGS,7,Xxxx Ginger Beer Keg 49.5L,XXXX GINGER BEER KEG 49.5L,290079,,,,,,,xxxx-ginger-beer-keg-49-5l-01.jpg,
,RTDS,RTDS KEGS,8,J/Squire Lemon Squash Keg 49.5L,J/SQUIRE LEMON SQUASH KEG49.5L,204463,,,,,,,j-squire-lemon-squash-keg-49-5l-01.jpg,
,RTDS,RTDS KEGS,9,Kirin Hyoketsu Lem 4%KEG 49.5L,KIRIN HYOKETSU LEM 4%KEG 49.5L,994186,,,,,,,kirin-hyoketsu-lem-4-keg-49-5l-01.jpg,
,RTDS,RTDS KEGS,10,Matsos Vodka Lem Lme Keg 49.5L,MATSOS VODKA LEM LME KEG 49.5L,656330,06563301,,core-extract,1.0,587.44,861.99,matsos-vodka-lem-lme-keg-49-5l-01.jpg,
,RTDS,RTDS KEGS,11,Aperol Spritz Keg 50L,APEROL SPRITZ KEG          50L,612899,,,,,,,aperol-spritz-keg-50l-01.jpg,
,RTDS,RTDS KEGS,12,Great Northern G/Beer 3.5% Keg 49.5L,GRT NTH G/BEER 3.5% KEG 49.5L,289256,,,,,,,great-northern-g-beer-3-5-keg-49-5l-01.jpg,
,RTDS,RTDS KEGS,13,Matsos Vdk Pf Pinecsh Keg 49.5L,MATSOS VDK PF PINECSH KEG49.5L,472980,0001157161637,,core-extract,1.0,587.44,861.99,matsos-vdk-pf-pinecsh-keg-49-5l-01.jpg,
,RTDS,RTDS KEGS,14,Fellr Alc Soda W/Melon Keg 50L,FELLR ALC SODA W/MELON KEG 50L,561454,05614547,,core-extract,1.0,379.21,556.99,fellr-alc-soda-w-melon-keg-50l-01.jpg,
,RTDS,RTDS KEGS,15,Suntory -196 Lemon Keg 49.5L,SUNTORY -196 LEMON KEG   49.5L,416183,9316417009477,,core-extract,1.0,599.75,879.99,suntory-196-lemon-keg-49-5l-01.jpg,
,RTDS,RTDS KEGS,16,Can Club Lem Csh4.8% Keg 49.5L,CAN CLUB LEM CSH4.8% KEG 49.5L,414408,9305000580165,,core-extract,1.0,616.26,903.99,can-club-lem-csh4-8-keg-49-5l-01.jpg,
,RTDS,RTDS KEGS,17,Alehouse Ginger Beer Keg 49.5L,ALEHOUSE GINGER BEER KEG 49.5L,145805,,,,,,,alehouse-ginger-beer-keg-49-5l-01.jpg,
,RTDS,RTDS KEGS,18,J/Squire Passionfruit Keg 49.5L,J/SQUIRE PASSIONFRUIT KEG49.5L,453460,9325528008620,,core-extract,1.0,593.26,870.99,j-squire-passionfruit-keg-49-5l-01.jpg,
,RTDS,RTDS KEGS,19,Moco Espresso Marti Pmx Keg 20L,MOCO ESPRESSO MARTI PMX KEG20L,179040,,,,,,,moco-espresso-marti-pmx-keg-20l-01.jpg,
,RTDS,RTDS KEGS,20,Ampersand Vdk Rsp L/A Keg 49.5L,AMPERSAND VDK RSP L/A KEG49.5L,254701,9347937003416,,core-extract,1.0,472.16,692.99,ampersand-vdk-rsp-l-a-keg-49-5l-01.jpg,
,RTDS,RTDS KEGS,21,Barry Tropical Mango Keg 50L,BARRY TROPICAL MANGO KEG   50L,227542,,,,,,,barry-tropical-mango-keg-50l-01.jpg,
,RTDS,RTDS KEGS,22,Byron Bay Lemonsquash Keg 49.5L,BYRON BAY LEMONSQUASH KEG49.5L,419990,,,,,,,byron-bay-lemonsquash-keg-49-5l-01.jpg,
,RTDS,RTDS KEGS,23,Brookvale Lem Lim Bit Keg 49.5L,BROOKVALE LEM LIM BIT KEG49.5L,624553,,,,,,,brookvale-lem-lim-bit-keg-49-5l-01.jpg,
,RTDS,RTDS KEGS,24,Brown Snake G/Beer 4% Keg 50L,BROWN SNAKE G/BEER 4% KEG  50L,369344,,,,,,,brown-snake-g-beer-4-keg-50l-01.jpg,
,RTDS,RTDS KEGS,25,Brookvale Redpub Soda Keg 49.5L,BROOKVALE REDPUB SODA KEG49.5L,211313,,,,,,,brookvale-redpub-soda-keg-49-5l-01.jpg,
